"listingValue","product_name","product_url","product_features_name","product_features_Values_name","remove"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Storage temperature: -13° to 113° F (-25° to 45° C)","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Relative humidity: 0% to 90% noncondensing","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Operating altitude: tested up to 10,000 feet","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Maximum storage altitude: 15,000 feet","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Maximum shipping altitude: 35,000 feet","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Operating System","","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Photos","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","iMovie","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","GarageBand","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Pages","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Numbers","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Keynote","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Safari","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Mail","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Messages","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","FaceTime","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Calendar","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Notes","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","App Store","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","iTunes","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","iBooks","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Maps","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Contacts","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Built-in Apps4","Reminders","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Limited Warranty and Service","","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Acoustic Performance","","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","In the Box","MacBook Air","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","In the Box","Power adapter","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","In the Box","AC wall plug","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","In the Box","Power cord","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Configure to Order","","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","MacBook Air and the Environment","","1"
"","MacBook Air (11-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP713?viewlocale=en_US&locale=en_US","Accessories","","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Finish","Silver","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Finish","Gold","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Finish","Space Gray","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Display","Retina display","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Display","12-inch (diagonal) LED-backlit display with IPS technology","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Display","2304-by-1440 resolution at 226 pixels per inch with support for millions of colors","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Display","16:10 aspect ratio","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Display","Supported scaled resolutions:
1440 by 900
1280 by 800
1024 by 640","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Processor","1.1GHz
1.1GHz dual-core Intel Core M processor (Turbo Boost up to 2.4GHz) with 4MB shared L3 cache
Configurable to 1.3GHz dual-core Intel Core M processor (Turbo Boost up to 2.9GHz) with 4MB shared L3 cache.","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Processor","1.2GHz
1.2GHz dual-core Intel Core M processor (Turbo Boost up to 2.6GHz) with 4MB shared L3 cache
Configurable to 1.3GHz dual-core Intel Core M processor (Turbo Boost up to 2.9GHz) with 4MB shared L3 cache.","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Memory","8GB of 1600MHz LPDDR3 onboard memory","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Storage","1.1GHz
256GB PCIe-based onboard flash storage1","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Storage","1.2GHz
512GB PCIe-based onboard flash storage1","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Size and Weight","Height: 0.14–0.52 inch (0.35–1.31 cm)","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Size and Weight","Width: 11.04 inches (28.05 cm)","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Size and Weight","Depth: 7.74 inches (19.65 cm)","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Size and Weight","Weight: 2.03 pounds (0.92 kg)2","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Graphics and Video Support","Intel HD Graphics 5300","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Graphics and Video Support","Dual display and video mirroring: Simultaneously supports full native resolution on the built-in display and up to 3840 by 2160 pixels on an external display, both at millions of colors","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Wireless","Wi-Fi
802.11ac Wi-Fi wireless networking;
IEEE 802.11a/b/g/n compatible","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Wireless","Bluetooth
Bluetooth 4.0 wireless technology","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Charging and Expansion","","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Camera","480p FaceTime camera","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Audio","Stereo speakers","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Audio","Dual microphones","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Audio","3.5 mm headphone jack
Support for Apple iPhone headset with remote and microphone","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Keyboard and Trackpad","Full-size keyboard with 78 (U.S.) or 79 (ISO) individual LED backlit keys, including 12 function keys and 4 arrow keys with ambient light sensor","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Keyboard and Trackpad","Force Touch trackpad for precise cursor control and pressure-sensing capabilities; enables Force clicks, accelerators, pressure-sensitive drawing, and Multi-Touch gestures","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Battery and Power","Up to 9 hours wireless web3","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Battery and Power","Up to 10 hours iTunes movie playback3","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Battery and Power","Up to 30 days of standby time3","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Battery and Power","Built-in 39.7-watt-hour lithium-polymer battery","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Battery and Power","29W USB-C Power Adapter; USB-C power port","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Line voltage: 100V–240V AC","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Frequency: 50Hz to 60Hz","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Operating temperature: 50° to 95° F (10° to 35° C)","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Storage temperature: -13° to 113° F (-25° to 45° C)","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Relative humidity: 0% to 90% noncondensing","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Operating altitude: tested up to 10,000 feet","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Maximum storage altitude: 15,000 feet","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Electrical and Operating Requirements","Maximum shipping altitude: 35,000 feet","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Operating System","","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Built-in Apps4","Photos","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Built-in Apps4","iMovie","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Built-in Apps4","GarageBand","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Built-in Apps4","Pages","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Built-in Apps4","Numbers","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Built-in Apps4","Keynote","1"
"","MacBook (Retina, 12-inch, Early 2015) - Technical Specifications","https://support.apple.com/kb/SP712?viewlocale=en_US&locale=en_US","Built-in Apps4","Safari","1"
